period,start_date,end_date,group,status,name,family_id,alpha_bucket,strategy_id,proxy_cagr,proxy_sharpe,proxy_MOD,proxy_total_return,proxy_worst_month,proxy_monthly_hit_rate,active_days,avg_positions,max_positions,latest_positions,avg_turnover,reason
2021,2021-01-01,2021-12-31,active_strategy_spec,active,FinLab AI reversion value,REVENUE_QUALITY_MOMENTUM,mean_reversion,finlab_ai_skill_reversion_value_v1,-0.026589449119265862,-0.10639067141964327,-0.18591768451553814,-0.02575630629408099,-0.06748052609285982,0.5,244.0,408.26229508196724,716.0,433.0,0.178400382776604,
2021,2021-01-01,2021-12-31,active_strategy_spec,active,Trend following seed,TREND_RECLAIM_CONTINUATION,trend_following,trend_following_seed_v1,-0.03613050732108447,-0.10324348914666817,-0.2614214210540319,-0.0350038241120445,-0.1632445156950486,0.5,244.0,397.9836065573771,927.0,602.0,0.22931274688198622,
2022,2022-01-01,2022-12-31,candidate_stock_tech12,candidate,S1 55d trend volume breakout,TREND_RECLAIM_CONTINUATION,breakout_vol_expansion,stock_tech_s01_55d_trend_volume_breakout_v1,-0.20212966400856325,-0.9671358465674847,-0.21326961373352393,-0.19782843447317267,-0.1371617353786735,0.25,124.0,4.321138211382114,10.0,0.0,0.030842689379274743,
2022,2022-01-01,2022-12-31,candidate_stock_tech12,candidate,S2 52w dual momentum,TREND_RECLAIM_CONTINUATION,trend_following,stock_tech_s02_52w_dual_momentum_v1,-0.5010700619846952,-2.4901388420484243,-0.5020006476323502,-0.49274177404067965,-0.19463318227023652,0.16666666666666666,117.0,4.3983739837398375,10.0,0.0,0.023536907988127503,
2022,2022-01-01,2022-12-31,candidate_stock_tech12,candidate,S3 VCP contraction breakout,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,stock_tech_s03_vcp_contraction_breakout_v1,-0.23122929150778704,-1.0486350237231894,-0.23715086298534738,-0.22640090903227517,-0.09090555156059599,0.08333333333333333,119.0,2.0609756097560976,10.0,0.0,0.06399374112788747,
2022,2022-01-01,2022-12-31,candidate_stock_tech12,candidate,S4 MA deduct turn breakout,TREND_RECLAIM_CONTINUATION,trend_following,stock_tech_s04_ma_deduct_turn_breakout_v1,-0.4062348661412828,-1.8861951464847169,-0.4093133322556699,-0.39881959254787525,-0.18024231192323148,0.08333333333333333,131.0,2.467479674796748,10.0,1.0,0.07656149180539423,
2022,2022-01-01,2022-12-31,candidate_stock_tech12,candidate,S5 first dry pullback,TREND_RECLAIM_CONTINUATION,trend_following,stock_tech_s05_first_dry_pullback_v1,-0.11347973190962568,-1.0194295001773457,-0.16110556768989703,-0.11093364197810529,-0.10844306306306284,0.0,14.0,0.06504065040650407,2.0,0.0,0.008130081300813009,
2022,2022-01-01,2022-12-31,candidate_stock_tech12,candidate,S6 NR7 inside bar breakout,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,stock_tech_s06_nr7_inside_bar_breakout_v1,-0.2709855660320317,-1.5474690607878054,-0.28226098942297484,-0.26547883464969657,-0.08232630698619126,0.08333333333333333,77.0,0.6585365853658537,7.0,0.0,0.04983546264034069,
2022,2022-01-01,2022-12-31,candidate_stock_tech12,candidate,S7 2B false break reversal,TREND_RECLAIM_CONTINUATION,mean_reversion,stock_tech_s07_2b_false_break_reversal_v1,-0.2117073724903994,-1.284762145818478,-0.2294242594303546,-0.2072298541497426,-0.19075153954330348,0.16666666666666666,35.0,0.23170731707317074,4.0,0.0,0.023712737127371278,
2022,2022-01-01,2022-12-31,candidate_stock_tech12,candidate,S8 RSI2 bull mean reversion,TREND_RECLAIM_CONTINUATION,mean_reversion,stock_tech_s08_rsi2_bull_mean_reversion_v1,-0.4200099198613231,-2.36655355193092,-0.444946400075385,-0.412438393845003,-0.13347454268993542,0.08333333333333333,114.0,3.2398373983739837,10.0,0.0,0.16969608981804102,
2022,2022-01-01,2022-12-31,candidate_stock_tech12,candidate,S9 three soldiers base breakout,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,stock_tech_s09_three_soldiers_base_breakout_v1,-0.22553433473864204,-2.470073126268453,-0.22277105262048735,-0.22080712215291753,-0.0882187744458931,0.0,35.0,0.17886178861788618,2.0,0.0,0.03048780487804878,
2022,2022-01-01,2022-12-31,candidate_stock_tech12,candidate,S10 island reversal,VOLATILITY_CONTRACTION_BREAKOUT,mean_reversion,stock_tech_s10_island_reversal_v1,0.0057984526385492785,0.1300028582140175,-0.1558475661307147,0.005660004280853448,-0.08415640096618371,0.25,62.0,0.25609756097560976,2.0,0.0,0.024390243902439025,
2022,2022-01-01,2022-12-31,candidate_stock_tech12,candidate,S11 gap breakout continuation,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,stock_tech_s11_gap_breakout_continuation_v1,-0.38860384779945567,-1.080860586355655,-0.4584193706783062,-0.38139951535660777,-0.23000747406245303,0.08333333333333333,110.0,1.2682926829268293,10.0,0.0,0.08874209575429087,
2022,2022-01-01,2022-12-31,active_strategy_spec,active,Pymoo NSGA-III novelty 0081 breadth trend impulse,TREND_RECLAIM_CONTINUATION,trend_following,alpha_miner_pymoo_nsga3_novelty_0081,-0.46810477015837293,-3.241277086565559,-0.4712592070035313,-0.46004937825491266,-0.11983050897153158,0.16666666666666666,246.0,310.6219512195122,505.0,160.0,0.6990924291752928,
2022,2022-01-01,2022-12-31,active_strategy_spec,active,Pymoo NSGA-III novelty 0187 revenue short trend,REVENUE_QUALITY_MOMENTUM,trend_following,alpha_miner_pymoo_nsga3_novelty_0187,-0.5498947245768777,-3.4319696740087813,-0.5541595524888319,-0.5412579730296716,-0.15349451688677107,0.08333333333333333,246.0,236.9308943089431,351.0,175.0,0.7196181661414305,
2022,2022-01-01,2022-12-31,active_strategy_spec,active,Pymoo NSGA-III novelty 0193 sentiment margin flow,SMART_MONEY_ACCUMULATION,defensive_accumulation,alpha_miner_pymoo_nsga3_novelty_0193,-0.2393013187874211,-1.0317000352297532,-0.3188090418172499,-0.2343312304355193,-0.1261188473298296,0.5,246.0,488.4674796747967,540.0,352.0,0.043834644755394454,
2022,2022-01-01,2022-12-31,active_strategy_spec,active,AlphaBuilders multifactor revenue quality momentum,REVENUE_QUALITY_MOMENTUM,trend_following,alphabuilders_multifactor_revenue_quality_momentum_v1,-0.13927254542928114,-0.7784607692620474,-0.2067407392234194,-0.13619348836157852,-0.08274862482531975,0.5,246.0,599.0934959349594,847.0,258.0,0.12717900971879387,
2022,2022-01-01,2022-12-31,active_strategy_spec,active,Breakout volume expansion seed,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,breakout_vol_expansion_seed_v1,-0.37182767440787834,-2.180881959695906,-0.370827008011964,-0.3648351633984155,-0.11959444435441802,0.25,246.0,162.5691056910569,473.0,84.0,0.30169199735560653,
2022,2022-01-01,2022-12-31,active_strategy_spec,active,Defensive accumulation seed,SMART_MONEY_ACCUMULATION,defensive_accumulation,defensive_accumulation_seed_v1,-0.27309598807575086,-1.8464894243583778,-0.29913896039050525,-0.26755464202159795,-0.09274048737024465,0.25,246.0,464.7276422764228,887.0,256.0,0.2865021829079156,
2022,2022-01-01,2022-12-31,active_strategy_spec,active,FinLab AI broker accumulation reclaim,SMART_MONEY_ACCUMULATION,defensive_accumulation,finlab_ai_skill_broker_accumulation_reclaim_v1,-0.37637553598473494,-2.9711765648500923,-0.3764110208832526,-0.3693245496676052,-0.09423641676184036,0.25,246.0,199.1219512195122,411.0,130.0,0.4305484958255026,
2022,2022-01-01,2022-12-31,active_strategy_spec,active,FinLab AI quality trend,REVENUE_QUALITY_MOMENTUM,trend_following,finlab_ai_skill_quality_trend_v1,-0.35250103737278926,-2.2559936603515247,-0.380644893214268,-0.3457655867084737,-0.13309522539368612,0.25,246.0,141.8130081300813,372.0,53.0,0.27059859644326195,
2022,2022-01-01,2022-12-31,active_strategy_spec,active,FinLab AI revenue revision breakout,REVENUE_QUALITY_MOMENTUM,breakout_vol_expansion,finlab_ai_skill_revenue_revision_breakout_v1,-0.4541624684922839,-2.1817382046756606,-0.49447227976260555,-0.4462371850620942,-0.1620122055662251,0.25,246.0,16.26829268292683,39.0,9.0,0.41837662698393213,
2022,2022-01-01,2022-12-31,active_strategy_spec,active,FinLab AI reversion value,REVENUE_QUALITY_MOMENTUM,mean_reversion,finlab_ai_skill_reversion_value_v1,-0.21786024488394595,-1.41025876987473,-0.2698986260486824,-0.2132709087036121,-0.09351268682526381,0.3333333333333333,246.0,523.260162601626,820.0,300.0,0.172301936619628,
2022,2022-01-01,2022-12-31,active_strategy_spec,active,Trend following seed,TREND_RECLAIM_CONTINUATION,trend_following,trend_following_seed_v1,-0.36628781808267374,-2.392110877691181,-0.3757418276006671,-0.359367582042054,-0.12415487683687465,0.3333333333333333,246.0,299.2113821138211,880.0,162.0,0.27056053601003643,
2023,2023-01-01,2023-12-31,candidate_stock_tech12,candidate,S1 55d trend volume breakout,TREND_RECLAIM_CONTINUATION,breakout_vol_expansion,stock_tech_s01_55d_trend_volume_breakout_v1,0.3430782948538036,1.4365027639033707,-0.15411132250681092,0.32279616958841917,-0.08979256130291513,0.5833333333333334,226.0,9.451882845188285,10.0,10.0,0.030125523012552297,
2023,2023-01-01,2023-12-31,candidate_stock_tech12,candidate,S2 52w dual momentum,TREND_RECLAIM_CONTINUATION,trend_following,stock_tech_s02_52w_dual_momentum_v1,0.862831323098308,2.205623880285908,-0.1492308001522029,0.8039978201026974,-0.053312869483896574,0.75,226.0,9.154811715481172,10.0,10.0,0.036541143654114365,
2023,2023-01-01,2023-12-31,candidate_stock_tech12,candidate,S3 VCP contraction breakout,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,stock_tech_s03_vcp_contraction_breakout_v1,0.09738742767535302,0.5444157118779319,-0.2653995356484392,0.09213900490056748,-0.10946420793992773,0.6666666666666666,224.0,7.00418410041841,10.0,3.0,0.09845586770272961,
2023,2023-01-01,2023-12-31,candidate_stock_tech12,candidate,S4 MA deduct turn breakout,TREND_RECLAIM_CONTINUATION,trend_following,stock_tech_s04_ma_deduct_turn_breakout_v1,0.45692664644986314,1.6668935964998923,-0.15083343363148372,0.4289149405467456,-0.054433414696173354,0.6666666666666666,239.0,7.2803347280334725,10.0,5.0,0.09854718735471872,
2023,2023-01-01,2023-12-31,candidate_stock_tech12,candidate,S5 first dry pullback,TREND_RECLAIM_CONTINUATION,trend_following,stock_tech_s05_first_dry_pullback_v1,-0.11578326623202428,-0.6722575302102637,-0.18296547441092859,-0.1101524263535566,-0.05043244182004891,0.0,20.0,0.08368200836820083,1.0,0.0,0.012552301255230125,
2023,2023-01-01,2023-12-31,candidate_stock_tech12,candidate,S6 NR7 inside bar breakout,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,stock_tech_s06_nr7_inside_bar_breakout_v1,-0.013965076320793468,0.10013938676289671,-0.4872787433391397,-0.013249450101251448,-0.20867741590891997,0.5833333333333334,204.0,3.9707112970711296,10.0,3.0,0.13015374908680347,
2023,2023-01-01,2023-12-31,candidate_stock_tech12,candidate,S7 2B false break reversal,TREND_RECLAIM_CONTINUATION,mean_reversion,stock_tech_s07_2b_false_break_reversal_v1,-0.14971381364569847,-0.9147273733175361,-0.19158192080098935,-0.14257001146900494,-0.11612937738363316,0.4166666666666667,79.0,0.5355648535564853,6.0,0.0,0.0705718270571827,
2023,2023-01-01,2023-12-31,candidate_stock_tech12,candidate,S8 RSI2 bull mean reversion,TREND_RECLAIM_CONTINUATION,mean_reversion,stock_tech_s08_rsi2_bull_mean_reversion_v1,-0.13441856498525717,-0.4769876506704436,-0.31011329218014394,-0.12794867222271733,-0.13032626880659626,0.3333333333333333,235.0,8.02928870292887,10.0,8.0,0.34327721325629273,
2023,2023-01-01,2023-12-31,candidate_stock_tech12,candidate,S9 three soldiers base breakout,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,stock_tech_s09_three_soldiers_base_breakout_v1,0.15388908890340125,0.6898668852341964,-0.140707939344911,0.14540003027050497,-0.04707373198261022,0.5833333333333334,137.0,0.7824267782426778,5.0,1.0,0.06701534170153417,
2023,2023-01-01,2023-12-31,candidate_stock_tech12,candidate,S10 island reversal,VOLATILITY_CONTRACTION_BREAKOUT,mean_reversion,stock_tech_s10_island_reversal_v1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023,2023-01-01,2023-12-31,candidate_stock_tech12,candidate,S11 gap breakout continuation,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,stock_tech_s11_gap_breakout_continuation_v1,0.4609040620715057,1.4289597083330168,-0.21352233875134297,0.43261438467453295,-0.1005549095049979,0.5833333333333334,225.0,6.087866108786611,10.0,5.0,0.177402537025968,
2023,2023-01-01,2023-12-31,active_strategy_spec,active,Pymoo NSGA-III novelty 0081 breadth trend impulse,TREND_RECLAIM_CONTINUATION,trend_following,alpha_miner_pymoo_nsga3_novelty_0081,-0.3313610512056855,-3.5075273684192267,-0.3355270407204204,-0.3173319761179404,-0.09347913698240273,0.25,239.0,330.6192468619247,458.0,273.0,0.6909194373567843,
2023,2023-01-01,2023-12-31,active_strategy_spec,active,Pymoo NSGA-III novelty 0187 revenue short trend,REVENUE_QUALITY_MOMENTUM,trend_following,alpha_miner_pymoo_nsga3_novelty_0187,-0.34897026004296317,-3.6450893013096386,-0.35920891950577805,-0.33439487310267924,-0.09757590880741474,0.25,239.0,253.64016736401675,352.0,202.0,0.7102082779153407,
2023,2023-01-01,2023-12-31,active_strategy_spec,active,Pymoo NSGA-III novelty 0193 sentiment margin flow,SMART_MONEY_ACCUMULATION,defensive_accumulation,alpha_miner_pymoo_nsga3_novelty_0193,0.2868328489303873,1.8510811950168624,-0.08747528878226929,0.27020022986224435,-0.03979700972009159,0.75,239.0,497.9958158995816,549.0,423.0,0.048932351541999645,
2023,2023-01-01,2023-12-31,active_strategy_spec,active,AlphaBuilders multifactor revenue quality momentum,REVENUE_QUALITY_MOMENTUM,trend_following,alphabuilders_multifactor_revenue_quality_momentum_v1,0.32754598269471735,2.5085716940737073,-0.07629104477738846,0.30828323875377284,-0.038899721688332445,0.75,239.0,456.64016736401675,723.0,397.0,0.12368595782141548,
2023,2023-01-01,2023-12-31,active_strategy_spec,active,Breakout volume expansion seed,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,breakout_vol_expansion_seed_v1,0.1247139577360925,0.922946230168189,-0.1358655737170894,0.1179154578742565,-0.05094254311725732,0.5833333333333334,239.0,250.21757322175733,738.0,165.0,0.26062637037855346,
2023,2023-01-01,2023-12-31,active_strategy_spec,active,Defensive accumulation seed,SMART_MONEY_ACCUMULATION,defensive_accumulation,defensive_accumulation_seed_v1,0.11718765283319876,1.1190471530430222,-0.12356940720510134,0.1108193341950865,-0.04614303608232151,0.6666666666666666,239.0,556.1757322175732,1050.0,505.0,0.2550081030926371,
2023,2023-01-01,2023-12-31,active_strategy_spec,active,FinLab AI broker accumulation reclaim,SMART_MONEY_ACCUMULATION,defensive_accumulation,finlab_ai_skill_broker_accumulation_reclaim_v1,-0.18591150257942446,-2.00897052829971,-0.20674612786320057,-0.17722738436853513,-0.05533213852215535,0.3333333333333333,239.0,205.35146443514645,352.0,189.0,0.4401959236126829,
2023,2023-01-01,2023-12-31,active_strategy_spec,active,FinLab AI quality trend,REVENUE_QUALITY_MOMENTUM,trend_following,finlab_ai_skill_quality_trend_v1,0.23856511652867818,1.594803588305578,-0.11771236074963287,0.22496988426215014,-0.06115715344255679,0.6666666666666666,239.0,118.30543933054393,383.0,59.0,0.21780440549110128,
2023,2023-01-01,2023-12-31,active_strategy_spec,active,FinLab AI revenue revision breakout,REVENUE_QUALITY_MOMENTUM,breakout_vol_expansion,finlab_ai_skill_revenue_revision_breakout_v1,0.433915591298891,1.523933619499077,-0.13934304128753738,0.4075017952869744,-0.10920124273246457,0.75,239.0,9.276150627615063,27.0,4.0,0.4324040711337173,
2023,2023-01-01,2023-12-31,active_strategy_spec,active,FinLab AI reversion value,REVENUE_QUALITY_MOMENTUM,mean_reversion,finlab_ai_skill_reversion_value_v1,0.08876709526887683,1.0371646287977174,-0.11542636328362277,0.08400082023124811,-0.045999510646578035,0.5833333333333334,239.0,430.8117154811716,710.0,268.0,0.161296824354176,
2023,2023-01-01,2023-12-31,active_strategy_spec,active,Trend following seed,TREND_RECLAIM_CONTINUATION,trend_following,trend_following_seed_v1,0.13304427779849903,1.0861549662073067,-0.12295544646368539,0.1257667866194534,-0.045703695609640826,0.6666666666666666,239.0,446.5271966527197,1011.0,293.0,0.2198415197070405,
2024,2024-01-01,2024-12-31,candidate_stock_tech12,candidate,S1 55d trend volume breakout,TREND_RECLAIM_CONTINUATION,breakout_vol_expansion,stock_tech_s01_55d_trend_volume_breakout_v1,0.6505942703041243,1.8495259736496188,-0.2659985325606248,0.618094240528198,-0.10118818220600123,0.8333333333333334,242.0,9.847107438016529,10.0,6.0,0.036322642004460184,
2024,2024-01-01,2024-12-31,candidate_stock_tech12,candidate,S2 52w dual momentum,TREND_RECLAIM_CONTINUATION,trend_following,stock_tech_s02_52w_dual_momentum_v1,0.03481007677703318,0.27593463444166066,-0.27070381289999745,0.03340590979448255,-0.08954019514665634,0.75,242.0,9.74793388429752,10.0,9.0,0.04109110586383314,
2024,2024-01-01,2024-12-31,candidate_stock_tech12,candidate,S3 VCP contraction breakout,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,stock_tech_s03_vcp_contraction_breakout_v1,-0.24126478572605203,-0.8378566547982189,-0.39933831224384186,-0.23290603732022797,-0.21338758586647322,0.4166666666666667,230.0,6.140495867768595,10.0,2.0,0.11296897546897547,
2024,2024-01-01,2024-12-31,candidate_stock_tech12,candidate,S4 MA deduct turn breakout,TREND_RECLAIM_CONTINUATION,trend_following,stock_tech_s04_ma_deduct_turn_breakout_v1,0.39983768234114536,1.2164373304707754,-0.21168468827498477,0.38127752949335747,-0.06627802805488792,0.5833333333333334,242.0,6.628099173553719,10.0,3.0,0.10927456382001838,
2024,2024-01-01,2024-12-31,candidate_stock_tech12,candidate,S5 first dry pullback,TREND_RECLAIM_CONTINUATION,trend_following,stock_tech_s05_first_dry_pullback_v1,0.32545374049431164,1.1884539363925217,-0.23114412294484465,0.31071671540320644,-0.09642196878804077,0.25,44.0,0.18181818181818182,1.0,0.0,0.01652892561983471,
2024,2024-01-01,2024-12-31,candidate_stock_tech12,candidate,S6 NR7 inside bar breakout,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,stock_tech_s06_nr7_inside_bar_breakout_v1,0.6284477025913129,1.5174826816239535,-0.2357724361156277,0.5972396880383779,-0.13550614723543652,0.5833333333333334,214.0,3.3181818181818183,10.0,0.0,0.11306408238226422,
2024,2024-01-01,2024-12-31,candidate_stock_tech12,candidate,S7 2B false break reversal,TREND_RECLAIM_CONTINUATION,mean_reversion,stock_tech_s07_2b_false_break_reversal_v1,0.3991127138511179,1.5996019558688739,-0.10643015521064303,0.3805905533016116,-0.06368293145317938,0.6666666666666666,57.0,0.26859504132231404,2.0,0.0,0.06818181818181818,
2024,2024-01-01,2024-12-31,candidate_stock_tech12,candidate,S8 RSI2 bull mean reversion,TREND_RECLAIM_CONTINUATION,mean_reversion,stock_tech_s08_rsi2_bull_mean_reversion_v1,-0.14579007967369495,-0.35335651430841647,-0.26374295646801305,-0.14043187803444057,-0.09357487655832275,0.25,232.0,8.487603305785123,10.0,0.0,0.32591499409681224,
2024,2024-01-01,2024-12-31,candidate_stock_tech12,candidate,S9 three soldiers base breakout,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,stock_tech_s09_three_soldiers_base_breakout_v1,-0.04943582159313875,-0.24123296752475035,-0.1836675952778003,-0.047521467046711785,-0.1375169950738917,0.5,78.0,0.44214876033057854,2.0,0.0,0.04132231404958678,
2024,2024-01-01,2024-12-31,candidate_stock_tech12,candidate,S10 island reversal,VOLATILITY_CONTRACTION_BREAKOUT,mean_reversion,stock_tech_s10_island_reversal_v1,-0.3304140323859892,-2.0859749861942496,-0.32768127976190475,-0.31967130303720237,-0.25720263888888895,0.0,20.0,0.08264462809917356,1.0,0.0,0.004132231404958678,
